country,iso_code,year,population,gdp,biofuel_electricity,carbon_intensity_elec,coal_electricity,electricity_demand,electricity_generation,fossil_electricity,gas_electricity,hydro_electricity,low_carbon_electricity,nuclear_electricity,oil_electricity,other_renewable_electricity,other_renewable_exc_biofuel_electricity,per_capita_electricity,renewables_electricity,solar_electricity,wind_electricity
Togo,TGO,2018,8046680.0,11989462016.0,0.0,406.78,0.0,1470000000.0,590000000.0,390000000.0,210000000.0,200000000.0,200000000.0,0.0,180000000.0,0.0,0.0,73.322,200000000.0,0.0,0.0
Togo,TGO,2019,8243093.0,12579682304.0,0.0,397.26,0.0,1570000000.0,730000000.0,480000000.0,460000000.0,240000000.0,250000000.0,0.0,20000000.0,0.0,0.0,88.559,250000000.0,10000000.0,0.0
Togo,TGO,2020,8442583.0,12720130048.0,0.0,463.768,0.0,1500000000.0,690000000.0,540000000.0,480000000.0,140000000.0,150000000.0,0.0,60000000.0,0.0,0.0,81.729,150000000.0,10000000.0,0.0
Togo,TGO,2021,8644829.0,13482266624.0,0.0,447.059,0.0,1650000000.0,850000000.0,630000000.0,560000000.0,160000000.0,220000000.0,0.0,70000000.0,0.0,0.0,98.325,220000000.0,60000000.0,0.0
Togo,TGO,2022,8848700.0,14265659392.0,0.0,443.182,0.0,1680000000.0,880000000.0,660000000.0,590000000.0,160000000.0,220000000.0,0.0,70000000.0,0.0,0.0,99.45,220000000.0,60000000.0,0.0
Tonga,TON,2017,105430.0,,0.0,571.429,0.0,70000000.0,70000000.0,60000000.0,0.0,0.0,10000000.0,0.0,60000000.0,0.0,0.0,663.948,10000000.0,10000000.0,0.0
Tonga,TON,2018,105167.0,,0.0,571.429,0.0,70000000.0,70000000.0,60000000.0,0.0,0.0,10000000.0,0.0,60000000.0,0.0,0.0,665.608,10000000.0,10000000.0,0.0
Tonga,TON,2019,104965.0,,0.0,571.429,0.0,70000000.0,70000000.0,60000000.0,0.0,0.0,10000000.0,0.0,60000000.0,0.0,0.0,666.889,10000000.0,10000000.0,0.0
Tonga,TON,2020,105265.0,,0.0,571.429,0.0,70000000.0,70000000.0,60000000.0,0.0,0.0,10000000.0,0.0,60000000.0,0.0,0.0,664.988,10000000.0,10000000.0,0.0
Tonga,TON,2021,106034.0,,0.0,571.429,0.0,70000000.0,70000000.0,60000000.0,0.0,0.0,10000000.0,0.0,60000000.0,0.0,0.0,660.166,10000000.0,10000000.0,0.0
Tonga,TON,2022,106867.0,,0.0,625.0,0.0,80000000.0,80000000.0,70000000.0,0.0,0.0,10000000.0,0.0,70000000.0,0.0,0.0,748.594,10000000.0,10000000.0,0.0
Trinidad and Tobago,TTO,2017,1478616.0,40368513024.0,0.0,681.331,0.0,9320000000.0,9320000000.0,9310000000.0,9280000000.0,0.0,10000000.0,0.0,30000000.0,0.0,0.0,6303.191,10000000.0,10000000.0,0.0
Trinidad and Tobago,TTO,2018,1504707.0,40016904192.0,0.0,681.474,0.0,9230000000.0,9230000000.0,9220000000.0,9190000000.0,0.0,10000000.0,0.0,30000000.0,0.0,0.0,6134.084,10000000.0,10000000.0,0.0
Trinidad and Tobago,TTO,2019,1519960.0,40060923904.0,0.0,681.522,0.0,9200000000.0,9200000000.0,9190000000.0,9150000000.0,0.0,10000000.0,0.0,40000000.0,0.0,0.0,6052.791,10000000.0,10000000.0,0.0
Trinidad and Tobago,TTO,2020,1518142.0,36985044992.0,0.0,681.474,0.0,9230000000.0,9230000000.0,9220000000.0,9180000000.0,0.0,10000000.0,0.0,40000000.0,0.0,0.0,6079.8,10000000.0,10000000.0,0.0
Trinidad and Tobago,TTO,2021,1525671.0,36605214720.0,0.0,681.769,0.0,9270000000.0,9270000000.0,9260000000.0,9220000000.0,0.0,10000000.0,0.0,40000000.0,0.0,0.0,6076.016,10000000.0,10000000.0,0.0
Trinidad and Tobago,TTO,2022,1531043.0,37513383936.0,0.0,681.529,0.0,9420000000.0,9420000000.0,9410000000.0,9370000000.0,0.0,10000000.0,0.0,40000000.0,0.0,0.0,6152.668,10000000.0,10000000.0,0.0
Tunisia,TUN,2017,11811441.0,127228887040.0,0.0,565.111,0.0,20320000000.0,20350000000.0,19750000000.0,19710000000.0,20000000.0,600000000.0,0.0,40000000.0,0.0,0.0,1722.906,600000000.0,130000000.0,450000000.0
Tunisia,TUN,2018,11933040.0,130568642560.0,0.0,563.917,0.0,20630000000.0,20730000000.0,20090000000.0,20040000000.0,20000000.0,640000000.0,0.0,50000000.0,0.0,0.0,1737.193,640000000.0,170000000.0,450000000.0
Tunisia,TUN,2019,12049319.0,132642062336.0,0.0,560.384,0.0,21700000000.0,21860000000.0,21040000000.0,21010000000.0,70000000.0,820000000.0,0.0,30000000.0,0.0,0.0,1814.21,820000000.0,250000000.0,500000000.0
Tunisia,TUN,2020,12161720.0,120945696768.0,0.0,559.195,0.0,20770000000.0,21370000000.0,20520000000.0,20470000000.0,50000000.0,850000000.0,0.0,50000000.0,0.0,0.0,1757.153,850000000.0,330000000.0,470000000.0
Tunisia,TUN,2021,12262949.0,126273347584.0,0.0,557.683,0.0,22960000000.0,21930000000.0,21000000000.0,20970000000.0,30000000.0,930000000.0,0.0,30000000.0,0.0,0.0,1788.314,930000000.0,470000000.0,430000000.0
Tunisia,TUN,2022,12356116.0,129457963008.0,0.0,564.623,0.0,23770000000.0,21200000000.0,20550000000.0,20520000000.0,10000000.0,650000000.0,0.0,30000000.0,0.0,0.0,1715.75,650000000.0,320000000.0,320000000.0
Turkey,TUR,2017,82089824.0,1918472159232.0,2100000000.0,502.091,97480000000.0,295860000000.0,296440000000.0,209200000000.0,110490000000.0,58220000000.0,87240000000.0,0.0,1230000000.0,8230000000.0,6130000000.0,3611.166,87240000000.0,2890000000.0,17900000000.0
Turkey,TUR,2018,82809304.0,1975637639168.0,2500000000.0,509.745,111800000000.0,299520000000.0,300150000000.0,203330000000.0,90090000000.0,59750000000.0,96820000000.0,0.0,1440000000.0,9410000000.0,6910000000.0,3624.593,96820000000.0,7800000000.0,19860000000.0
Turkey,TUR,2019,83481688.0,1991116587008.0,3400000000.0,459.691,112860000000.0,299600000000.0,300180000000.0,168710000000.0,54880000000.0,88640000000.0,131470000000.0,0.0,970000000.0,11630000000.0,8230000000.0,3595.758,131470000000.0,9570000000.0,21630000000.0
Turkey,TUR,2020,84135432.0,2029749403648.0,4340000000.0,453.974,106260000000.0,301410000000.0,302000000000.0,174670000000.0,68069999999.99999,77860000000.0,127330000000.0,0.0,340000000.0,13660000000.0,9320000000.0,3589.451,127330000000.0,11200000000.0,24610000000.0
Turkey,TUR,2021,84775408.0,2260196130816.0,6150000000.0,470.995,104120000000.0,326030000000.0,327880000000.0,211810000000.0,107340000000.0,55510000000.0,116070000000.0,0.0,350000000.0,16260000000.000002,10110000000.0,3867.631,116070000000.0,13280000000.0,31020000000.0
Turkey,TUR,2022,85341248.0,2385996414976.0,7620000000.0,459.103,113620000000.0,323290000000.0,320560000000.0,186210000000.0,71860000000.0,66660000000.0,134350000000.0,0.0,730000000.0,17840000000.0,10220000000.0,3756.214,134350000000.0,15160000000.0,34690000000.0
Turkmenistan,TKM,2017,5968388.0,96785031168.0,0.0,1306.702,0.0,19330000000.0,22530000000.0,22530000000.0,22530000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3774.889,0.0,0.0,0.0
Turkmenistan,TKM,2018,6065072.0,97638670336.0,0.0,1306.702,0.0,19330000000.0,22530000000.0,22530000000.0,22530000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3714.713,0.0,0.0,0.0
Turkmenistan,TKM,2019,6158424.0,94329708544.0,0.0,1306.702,0.0,19330000000.0,22530000000.0,22530000000.0,22530000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3658.404,0.0,0.0,0.0
Turkmenistan,TKM,2020,6250442.0,91559231488.0,0.0,1306.702,0.0,19330000000.0,22530000000.0,22530000000.0,22530000000.0,0.0,0.0,0.0,0.0,0.0,0.0,3604.545,0.0,0.0,0.0
Turkmenistan,TKM,2021,6341850.0,95789277184.0,0.0,1306.122,0.0,19340000000.0,22540000000.0,22530000000.0,22530000000.0,10000000.0,10000000.0,0.0,0.0,0.0,0.0,3554.168,10000000.0,0.0,0.0
Turkmenistan,TKM,2022,6430777.0,97502945280.0,0.0,1306.025,0.0,19870000000.0,23070000000.0,23060000000.0,23060000000.0,10000000.0,10000000.0,0.0,0.0,0.0,0.0,3587.436,10000000.0,0.0,0.0
Turks and Caicos Islands,TCA,2017,39865.0,,0.0,655.172,0.0,290000000.0,290000000.0,290000000.0,0.0,0.0,0.0,0.0,290000000.0,0.0,0.0,7274.552,0.0,0.0,0.0
Turks and Caicos Islands,TCA,2018,41516.0,,0.0,653.846,0.0,260000000.0,260000000.0,260000000.0,0.0,0.0,0.0,0.0,260000000.0,0.0,0.0,6262.646,0.0,0.0,0.0
Turks and Caicos Islands,TCA,2019,43104.0,,0.0,653.846,0.0,260000000.0,260000000.0,260000000.0,0.0,0.0,0.0,0.0,260000000.0,0.0,0.0,6031.922,0.0,0.0,0.0
Turks and Caicos Islands,TCA,2020,44297.0,,0.0,640.0,0.0,250000000.0,250000000.0,250000000.0,0.0,0.0,0.0,0.0,250000000.0,0.0,0.0,5643.723,0.0,0.0,0.0
Turks and Caicos Islands,TCA,2021,45141.0,,0.0,653.846,0.0,260000000.0,260000000.0,260000000.0,0.0,0.0,0.0,0.0,260000000.0,0.0,0.0,5759.73,0.0,0.0,0.0
Turks and Caicos Islands,TCA,2022,45726.0,,0.0,653.846,0.0,260000000.0,260000000.0,260000000.0,0.0,0.0,0.0,0.0,260000000.0,0.0,0.0,5686.042,0.0,0.0,0.0
Uganda,UGA,2017,40127096.0,81700872192.0,210000000.0,47.619,0.0,3490000000.0,3780000000.0,70000000.0,0.0,3440000000.0,3710000000.0,0.0,70000000.0,210000000.0,0.0,94.201,3710000000.0,60000000.0,0.0
Uganda,UGA,2018,41515400.0,86196043776.0,280000000.0,77.465,0.0,4059999999.9999995,4260000000.0,270000000.0,0.0,3640000000.0,3990000000.0,0.0,270000000.0,280000000.0,0.0,102.613,3990000000.0,70000000.0,0.0
Uganda,UGA,2019,42949076.0,92903833600.0,270000000.0,50.885,0.0,4240000000.0,4520000000.0,90000000.0,0.0,4040000000.0,4430000000.0,0.0,90000000.0,270000000.0,0.0,105.241,4430000000.0,120000000.0,0.0
Uganda,UGA,2020,44404608.0,91695153152.0,260000000.0,46.46,0.0,4320000000.0,4520000000.0,60000000.0,0.0,4080000000.0,4460000000.0,0.0,60000000.0,260000000.0,0.0,101.791,4460000000.0,120000000.0,0.0
Uganda,UGA,2021,45853780.0,97200521216.0,370000000.0,44.316,0.0,4820000000.0,5190000000.0,50000000.0,0.0,4640000000.0,5140000000.0,0.0,50000000.0,370000000.0,0.0,113.186,5140000000.0,130000000.0,0.0
Uganda,UGA,2022,47249588.0,101995421696.0,390000000.0,44.527,0.0,5080000000.0,5390000000.0,60000000.0,0.0,4810000000.0,5330000000.0,0.0,60000000.0,390000000.0,0.0,114.075,5330000000.0,130000000.0,0.0
Ukraine,UKR,2017,44657260.0,417287110656.0,210000000.0,347.155,49330000000.0,150860000000.0,156040000000.0,59600000000.0,7380000000.0,8950000000.0,96440000000.0,85580000000.0,2890000000.0,210000000.0,0.0,3494.168,10860000000.0,720000000.0,980000000.0
Ukraine,UKR,2018,44446952.0,431842099200.0,300000000.0,349.243,49060000000.0,153790000000.0,159860000000.0,62430000000.0,10570000000.0,10430000000.0,97430000000.0,84400000000.0,2800000000.0,300000000.0,0.0,3596.647,13030000000.0,1110000000.0,1190000000.0
Ukraine,UKR,2019,44211100.0,445656694784.0,410000000.0,341.508,45530000000.0,150100000000.0,154140000000.0,59270000000.0,11930000000.0,6510000000.0,94870000000.0,83000000000.0,1810000000.0,410000000.0,0.0,3486.455,11870000000.0,2930000000.0,2020000000.0
Ukraine,UKR,2020,43909664.0,428931219456.0,760000000.0,325.394,40200000000.0,145370000000.0,147790000000.0,54640000000.0,14190000000.0,7560000000.0,93150000000.0,76200000000.0,250000000.0,760000000.0,0.0,3365.774,16950000000.0,5370000000.0,3260000000.0
Ukraine,UKR,2021,43531424.0,443313258496.0,780000000.0,276.516,36760000000.0,153430000000.0,155470000000.0,47830000000.0,10320000000.0,10420000000.0,107640000000.0,86210000000.0,750000000.0,913000000.0,,3571.443,21430000000.0,6330000000.0,3900000000.0
Ukraine,UKR,2022,39701744.0,309166669824.0,500000000.0,259.693,24790000000.0,111830000000.0,112710000000.0,32500000000.0,7220000000.0,11100000000.0,80210000000.0,62070000000.0,490000000.0,776000000.0,,2838.918,18140000000.0,5080000000.0,1460000000.0
United Arab Emirates,ARE,2017,9068297.0,717500186624.0,0.0,673.255,0.0,134470000000.0,134570000000.0,133820000000.0,133820000000.0,,750000000.0,0.0,0.0,0.0,,14839.612,750000000.0,750000000.0,0.0
United Arab Emirates,ARE,2018,9140172.0,726928195584.0,0.0,671.201,0.0,135979999999.99998,136009999999.99998,134810000000.0,134810000000.0,,1200000000.0,0.0,0.0,0.0,,14880.464,1200000000.0,1200000000.0,0.0
United Arab Emirates,ARE,2019,9211660.0,734982504448.0,0.0,660.094,0.0,138440000000.0,138450000000.0,134789999999.99998,134789999999.99998,,3660000000.0,0.0,0.0,0.0,,15029.863,3660000000.0,3660000000.0,0.0
United Arab Emirates,ARE,2020,9287286.0,698549469184.0,0.0,645.084,0.0,137270000000.00002,137300000000.00002,130490000000.00002,130490000000.00002,,6810000000.0,1630000000.0,0.0,1000000.0,,14783.651,5180000000.0,5180000000.0,0.0
United Arab Emirates,ARE,2021,9365149.0,725904654336.0,0.0,602.805,0.0,149230000000.0,149020000000.0,132220000000.0,132220000000.0,,16800000000.0,10550000000.0,0.0,0.0,,15912.187,6250000000.0,6250000000.0,0.0
United Arab Emirates,ARE,2022,9441138.0,779701518336.0,10000000.0,561.135,0.0,154950000000.0,154740000000.0,127670000000.0,127670000000.0,,27070000000.0,20100000000.0,0.0,13000000.0,,16389.973,6970000000.0,6960000000.0,0.0
United Kingdom,GBR,2017,66064808.0,2539548573696.0,31900000000.0,302.2,22530000000.0,352980000000.0,338220000000.0,168990000000.0,136750000000.0,5880000000.0,169230000000.0,70340000000.0,9710000000.0,31900000000.0,0.0,5119.518,98890000000.0,11460000000.0,49650000000.0
United Kingdom,GBR,2018,66432996.0,2582848208896.0,34980000000.0,284.675,16829999999.999998,351840000000.0,332730000000.0,157660000000.0,131490000000.00002,5440000000.0,175070000000.0,65060000000.0,9340000000.0,34990000000.0,10000000.0,5008.505,110010000000.0,12670000000.0,56910000000.0
United Kingdom,GBR,2019,66778660.0,2624285048832.0,37400000000.0,265.213,6920000000.0,345060000000.0,323890000000.0,148110000000.0,131990000000.00002,5930000000.0,175780000000.0,56180000000.0,9200000000.0,37410000000.0,10000000.0,4850.203,119600000000.0,12420000000.0,63840000000.0
United Kingdom,GBR,2020,67059472.0,2334803886080.0,39360000000.0,243.574,5490000000.0,330370000000.0,312020000000.0,127240000000.0,111420000000.0,6860000000.0,184780000000.0,50280000000.0,10330000000.0,39526000000.0,,4652.884,134500000000.0,12900000000.0,75380000000.0
United Kingdom,GBR,2021,67281040.0,2512190177280.0,39880000000.0,268.557,6510000000.0,333490000000.0,308650000000.0,140570000000.0,123170000000.0,5500000000.0,168080000000.0,45900000000.0,10890000000.0,40052000000.0,,4587.474,122180000000.0,12140000000.0,64660000000.0
United Kingdom,GBR,2022,67508936.0,2615230595072.0,35450000000.0,255.85,5570000000.0,321880000000.0,326090000000.0,143420000000.0,125300000000.0,5320000000.0,182670000000.0,47720000000.0,12550000000.0,35831000000.0,,4830.323,134949999999.99998,13920000000.0,80260000000.0
United States,USA,2017,329791232.0,17606123716608.0,62730000000.0,441.05,1205840000000.0,4108620000000.0,4052310000000.0,2540170000000.0,1296440000000.0,293840000000.0,1512140000000.0,804950000000.0,37890000000.0,81770000000.0,19040000000.0,12287.501,707190000000.0,77280000000.0,254300000000.0
United States,USA,2018,332140032.0,18124692783104.0,61830000000.0,435.006,1149490000000.0,4246010000000.0,4201550000000.0,2661300000000.0,1469130000000.0,286620000000.0,1540250000000.0,807080000000.0,42680000000.0,80520000000.0,18690000000.0,12649.936,733170000000.0,93360000000.0,272670000000.00003
United States,USA,2019,334319680.0,18540551733248.0,57510000000.0,413.223,964960000000.0,4197420000000.0,4158380000000.0,2588210000000.0,1585810000000.0,282610000000.0,1570170000000.0,809410000000.0,37440000000.0,75380000000.0,17870000000.0,12438.334,760760000000.0,106890000000.0,295880000000.0
United States,USA,2020,335942016.0,18027359764480.0,54700000000.0,387.2,773390000000.0,4090490000000.0,4043180000000.0,2431900000000.0,1624170000000.0,279950000000.0,1611280000000.0,789880000000.0,34340000000.000004,72790000000.0,18090000000.0,12035.351,821400000000.0,130720000000.0,337940000000.0
United States,USA,2021,336997632.0,19099377729536.0,54250000000.0,398.532,898000000000.0,4192930000000.0005,4153620000000.0,2512390000000.0,1579190000000.0,246470000000.0,1641230000000.0,779650000000.0,35200000000.0,72490000000.0,18240000000.0,12325.368,861580000000.0,164420000000.0,378200000000.0
United States,USA,2022,338289856.0,19493170446336.0,51850000000.0,385.98,831510000000.0,4328120000000.0,4286910000000.0,2557220000000.0,1687070000000.0,248760000000.0,1729690000000.0,771540000000.0,38640000000.0,70010000000.0,18160000000.0,12672.299,958150000000.0,205080000000.0,434300000000.0
United States Virgin Islands,VIR,2017,101860.0,,0.0,650.0,0.0,600000000.0,600000000.0,590000000.0,0.0,0.0,10000000.0,0.0,590000000.0,0.0,0.0,5890.438,10000000.0,10000000.0,0.0
United States Virgin Islands,VIR,2018,101377.0,,0.0,645.161,0.0,620000000.0,620000000.0,610000000.0,0.0,0.0,10000000.0,0.0,610000000.0,0.0,0.0,6115.786,10000000.0,10000000.0,0.0
United States Virgin Islands,VIR,2019,100837.0,,0.0,651.515,0.0,660000000.0,660000000.0,650000000.0,0.0,0.0,10000000.0,0.0,650000000.0,0.0,0.0,6545.216,10000000.0,10000000.0,0.0
United States Virgin Islands,VIR,2020,100452.0,,0.0,640.625,0.0,640000000.0,640000000.0,630000000.0,0.0,0.0,10000000.0,0.0,630000000.0,0.0,0.0,6371.202,10000000.0,10000000.0,0.0
United States Virgin Islands,VIR,2021,100100.0,,0.0,636.364,0.0,660000000.0,660000000.0,640000000.0,0.0,0.0,20000000.0,0.0,640000000.0,0.0,0.0,6593.407,20000000.0,20000000.0,0.0
United States Virgin Islands,VIR,2022,99479.0,,0.0,632.353,0.0,680000000.0,680000000.0,660000000.0,0.0,0.0,20000000.0,0.0,660000000.0,0.0,0.0,6835.614,20000000.0,20000000.0,0.0
Upper-middle-income countries,,2017,2500616723.0,,174430000000.0,577.139,5391830000000.0,10777500000000.0,10771450000000.0,7336010000000.0,1677750000000.0,2197190000000.0,3435440000000.0,516100000000.0,266430000000.0,196610000000.0,22180000000.0,4307.517,2919340000000.0,135440000000.0,390100000000.0
Upper-middle-income countries,,2018,2516785800.0,,195610000000.0,573.457,5764490000000.0,11427460000000.0,11436750000000.0,7711540000000.0,1690710000000.0,2270600000000.0,3725210000000.0,565280000000.0,256339999999.99997,219660000000.0,24050000000.0,4544.189,3159930000000.0,206010000000.0,463660000000.0
Upper-middle-income countries,,2019,2530546049.0,,217940000000.0,563.097,5880310000000.0,11800540000000.0,11811490000000.0,7806420000000.0,1686060000000.0,2342330000000.0,4005070000000.0,625290000000.0,240050000000.0,243570000000.0,25630000000.0,4667.566,3379780000000.0,268930000000.0,524950000000.00006
Upper-middle-income countries,,2020,2541463877.0,,246420000000.0,551.469,5910930000000.0,11981479000000.0,11970141000000.0,7725330000000.0,1601490000000.0,2402610000000.0,4244810000000.0005,646770000000.0,212910000000.0,274890000000.0,28470000000.0,4709.939,3598040000000.0,322080000000.0,598460000000.0
Upper-middle-income countries,,2021,2548718303.0,,278900000000.0,548.56,6323850000000.0,12927370000000.0,12931120000000.0,8337049999999.999,1770990000000.0,2358560000000.0,4594070000000.0,703150000000.0,242210000000.0,308390000000.0,29490000000.0,5073.578,3890920000000.0,404500000000.0,819470000000.0
Upper-middle-income countries,,2022,2555055874.0,,294450000000.0,538.573,6425030000000.0,13348830000000.0,13341230000000.0,8414950000000.001,1739620000000.0,2425380000000.0,4926280000000.0,708250000000.0,250300000000.0,324750000000.0,30300000000.0,5221.502,4218029999999.9995,524980000000.0,942920000000.0
Uruguay,URY,2017,3422205.0,66627710976.0,2570000000.0,64.808,0.0,12890000000.0,14350000000.0,220000000.0,30000000.0,7520000000.0,14130000000.0,0.0,190000000.0,2570000000.0,0.0,4193.203,14130000000.0,270000000.0,3770000000.0
Uruguay,URY,2018,3427044.0,66946183168.0,2550000000.0,69.131,0.0,13430000000.0,14610000000.0,360000000.0,10000000.0,6560000000.0,14250000000.0,0.0,350000000.0,2550000000.0,0.0,4263.149,14250000000.0,410000000.0,4730000000.0
Uruguay,URY,2019,3428412.0,67180494848.0,2510000000.0,60.983,0.0,13060000000.0,16070000000.0,280000000.0,120000000.0,8109999999.999999,15790000000.0,0.0,160000000.0,2510000000.0,0.0,4687.301,15790000000.0,420000000.0,4750000000.0
Uruguay,URY,2020,3429087.0,63072415744.0,2730000000.0,94.326,0.0,12940000000.0,13570000000.0,810000000.0,0.0,4090000000.0,12760000000.0,0.0,810000000.0,2730000000.0,0.0,3957.322,12760000000.0,460000000.0,5480000000.0
Uruguay,URY,2021,3426265.0,65848856576.0,2790000000.0,150.719,0.0,13200000000.0,15990000000.0,2460000000.0,10000000.0,5270000000.0,13530000000.0,0.0,2450000000.0,2790000000.0,0.0,4666.889,13530000000.0,480000000.0,4990000000.0
Uruguay,URY,2022,3422796.0,69066227712.0,2840000000.0,112.648,0.0,13080000000.0,15180000000.0,1370000000.0,0.0,5690000000.0,13810000000.0,0.0,1370000000.0,2840000000.0,0.0,4434.971,13810000000.0,500000000.0,4780000000.0
Uzbekistan,UZB,2017,31945680.0,302992228352.0,0.0,1096.976,2089999999.9999998,60200000000.0,60840000000.0,52900000000.0,50650000000.0,7930000000.0,7940000000.0,0.0,160000000.0,0.0,0.0,1904.483,7940000000.0,10000000.0,0.0
Uzbekistan,UZB,2018,32449578.0,320808189952.0,0.0,1139.882,2109999999.9999998,62520000000.0,62910000000.0,57000000000.0,54430000000.0,5900000000.0,5910000000.0,0.0,460000000.0,0.0,0.0,1938.7,5910000000.0,10000000.0,0.0
Uzbekistan,UZB,2019,32976946.0,339998932992.0,0.0,1126.554,2360000000.0,64840000000.0,63530000000.0,57060000000.0,53990000000.0,6460000000.0,6470000000.0,0.0,710000000.0,0.0,0.0,1926.497,6470000000.0,10000000.0,0.0
Uzbekistan,UZB,2020,33526662.0,346785284096.0,0.0,1161.479,2640000000.0,69030000000.0,66510000000.00001,61500000000.0,58380000000.0,5000000000.0,5010000000.0,0.0,480000000.0,0.0,0.0,1983.794,5010000000.0,10000000.0,0.0
